ASIN,Title,Brand Name,Design Style,Category,Metal Color,Metal Type,Stone Type,Stone Shape,Carat,Price,Star Rating,Global Rating,Image URL,Product URL,Metal Info,Price_HKD
B0BJNKXXD2,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNKXXD2,925 / silver,360.28
B0BJNHFM35,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNHFM35,925 / silver,360.28
B0BJNKXXD2,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNKXXD2,925 / silver,360.28
B0BJNKXXD2,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNKXXD2,925 / silver,360.28
B0BJNXQ2MC,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71h81oyRnyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNXQ2MC,925 / silver,360.28
B0BJNTYQ6T,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNTYQ6T,925 / silver,360.28
B0BJP23WPJ,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJP23WPJ,925 / silver,360.28
B0BJNHFM35,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNHFM35,925 / silver,360.28
B0F9F9TCXC,"14K White Gold Eternity Band Rings for Women 2mm, Simulated Diamond Wedding Bands for Anniversary Size 5-9",N/A,anniversary,ring,14k gold plated,925,simulated diamond,N/A,N/A,43.99,4.5,2,https://m.media-amazon.com/images/I/61HsAd-93WL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F9F9TCXC,14k / white gold,343.12
B0F9F9TCXC,"14K White Gold Eternity Band Rings for Women 2mm, Simulated Diamond Wedding Bands for Anniversary Size 5-9",N/A,anniversary,ring,14k gold plated,925,simulated diamond,N/A,N/A,43.99,4.5,2,https://m.media-amazon.com/images/I/61HsAd-93WL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F9F9TCXC,14k / white gold,343.12
B083QBHD5M,"AINUOSHI Eternity Ring, 925 Sterling Silver Ring for Women, Emerald/Oval/Radiant/Round/Cushion Cut Cubic Zirconia CZ Fine Ring, Eternity Engagement Wedding Band Ring, Jewelry Box Packed",AINUOSHI,engagement,ring,silver,925,cubic zirconia,round,N/A,42.99,4,2254,https://m.media-amazon.com/images/I/61dT5juOBfL._AC_UL320_.jpg,https://www.amazon.com/dp/B083QBHD5M,925 / silver,335.32
B0060RP59S,Amazon Essentials Sterling Silver Diamond Accent Band Ring (previously Amazon Collection),Amazon,accent,ring,silver,N/A,diamond,N/A,N/A,42.9,4.4,3888,https://m.media-amazon.com/images/I/71Jpyy6w2YL._AC_UL320_.jpg,https://www.amazon.com/dp/B0060RP59S,N/A / silver,334.62
B08JPVP4VP,Sterling Silver Full Infinity Twist Simulated Diamond or Genuine Moissanite Eternity Ring Wedding Band Matching Ring,Sterling,wedding band,ring,silver,N/A,simulated diamond,N/A,N/A,41.99,4.4,53,https://m.media-amazon.com/images/I/8191uM5SF1L._AC_UL320_.jpg,https://www.amazon.com/dp/B08JPVP4VP,N/A / silver,327.52
B07YX86WH7,Sterling Silver Simulated Heart-shaped Diamond Engagement Ring Raised Shank Promise Bridal Ring,Sterling,engagement,ring,silver,N/A,cubic zirconia,heart,N/A,41.99,4,44,https://m.media-amazon.com/images/I/61z6fmTZYZL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YX86WH7,N/A / silver,327.52
B08JPCDF44,Sterling Silver Infinity Twist Wedding Ring Half-circle Simulated Diamond or Genuine Moissanite Matching Ring For Women,Sterling,sterling silver,ring,silver,N/A,simulated diamond,N/A,N/A,41.99,4.1,35,https://m.media-amazon.com/images/I/81nMewYIK8L._AC_UL320_.jpg,https://www.amazon.com/dp/B08JPCDF44,N/A / silver,327.52
B0BJP7S2SM,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,41.98,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJP7S2SM,925 / silver,327.44
B09PHGKG62,Newshe Jewellery Eternity Ring Wedding Band for Women 925 Sterling Silver 1.13ct Round White AAAAA Cz Size 4-13,Newshe,wedding band,ring,silver,925,cubic zirconia,round,1.13ct,39.99,4.4,2875,https://m.media-amazon.com/images/I/714DEhR5caL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PHGKG62,925 / silver,311.92
B01EIN554A,"B. BRILLIANT Sterling Silver Diamond Accented Criss-Cross X Crossover Ring for Women, Sizes 5-10",B.,accent,ring,silver,N/A,cubic zirconia,N/A,N/A,39.99,3.1,29,https://m.media-amazon.com/images/I/61tkCY-qWrL._AC_UL320_.jpg,https://www.amazon.com/dp/B01EIN554A,N/A / silver,311.92
B0B8CMSW7B,"Moissanite Ring, 0.5/1/1.5/2/2.5/3CT Round Brilliant Cut Six Prong Solitaire Gold Plated 925 Sterling Silver Engagement Promise Wedding Rings for Women with Certificate",Moissanite,solitaire,ring,gold plated,925,moissanite,round,2.5/3ct,39.99,4.6,340,https://m.media-amazon.com/images/I/612OY2R5bFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B8CMSW7B,925 / gold plated,311.92
B0C8G41HGN,Sterling Silver 925 Toe Ring Adjustable 1.3cts 7mm Clear Diamond Toe Ring Dainty Midi Ring,Sterling,adjustable,ring,silver,925,diamond,N/A,1.3ct,35.9,,,https://m.media-amazon.com/images/I/71YOCG+uOHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8G41HGN,925 / silver,280.02
B0BSG4NKLG,"LAVALE Moissanite Wedding Band for Women,Twist Link D Color VVS1 Lab Created Diamond Rings,Half Eternity Stackable Band Ring,S925 Sterling Silver Chain Link Ring",LAVALE,wedding band,ring,silver,925,lab created diamond,N/A,N/A,35.09,4.2,287,https://m.media-amazon.com/images/I/71+-Zh3MRWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSG4NKLG,925 / silver,273.7
B0BSG4NKLG,"LAVALE Moissanite Wedding Band for Women,Twist Link D Color VVS1 Lab Created Diamond Rings,Half Eternity Stackable Band Ring,S925 Sterling Silver Chain Link Ring",LAVALE,wedding band,ring,silver,925,lab created diamond,N/A,N/A,35.09,4.2,287,https://m.media-amazon.com/images/I/71+-Zh3MRWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSG4NKLG,925 / silver,273.7
B0BJNQW57T,"MOOSEA 1.8mm Moissanite Curved Wedding Band for Women, D Color VVS1 Clarity Round Lab Created Half Eternity Ring 14K White Yellow Rose Gold Vermeil Moissanite Contour Stackable Rings for Women",MOOSEA,wedding band,ring,14k gold plated,925,moissanite,round,N/A,34.99,4.3,262,https://m.media-amazon.com/images/I/713ugiyEXrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNQW57T,14k / rose gold,272.92
B0BSG42SNT,"LAVALE Round Cut Moissanite Wedding Band for Women, Brilliant D Color VVS1 Clarity Classic Lab Created Diamond Solitaire Ring 18K White Yellow Rose Gold Vermeil 4 Claw Knife Edge Moissanite Rings",LAVALE,solitaire,ring,18k gold plated,925,lab created diamond,round,N/A,33.29,4.5,420,https://m.media-amazon.com/images/I/61xGPigxRcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSG42SNT,18k / rose gold,259.66
,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71h81oyRnyL._AC_UL320_.jpg,https://www.amazon.com/dp/,925 / silver,360.28
B0BSG42SNT,"LAVALE Round Cut Moissanite Wedding Band for Women, Brilliant D Color VVS1 Clarity Classic Lab Created Diamond Solitaire Ring 18K White Yellow Rose Gold Vermeil 4 Claw Knife Edge Moissanite Rings",LAVALE,solitaire,ring,18k gold plated,925,lab created diamond,round,N/A,33.29,4.5,420,https://m.media-amazon.com/images/I/61xGPigxRcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSG42SNT,18k / rose gold,259.66
B0BSG42SNT,"LAVALE Round Cut Moissanite Wedding Band for Women, Brilliant D Color VVS1 Clarity Classic Lab Created Diamond Solitaire Ring 18K White Yellow Rose Gold Vermeil 4 Claw Knife Edge Moissanite Rings",LAVALE,solitaire,ring,18k gold plated,925,lab created diamond,round,N/A,33.29,4.5,420,https://m.media-amazon.com/images/I/61xGPigxRcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSG42SNT,18k / rose gold,259.66
B0CRB79VLW,"Bestyle 925 Sterling Silver Simulated Diamond CZ Criss Cross Ring for Women, Infinity Love Statement Rings CZ Eternity Engagement Wedding Band Ring for Her",Bestyle,engagement,ring,silver,925,simulated diamond,N/A,N/A,33.2,4.3,70,https://m.media-amazon.com/images/I/61EIriPMy4L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CRB79VLW,925 / silver,258.96
B01N269C2O,Palm Beach Jewelry Yellow Gold-Plated Round 2.00 Carat Cubic Zirconia Solitaire Engagement Ring,Palm,solitaire,ring,gold plated,925,cubic zirconia,round,2.00 carat,29.99,4.4,2317,https://m.media-amazon.com/images/I/61LHj9LaXbL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N269C2O,N/A / yellow gold,233.92
B0D9YD8FSR,"OVIEDO JEWELRY Rose Gold Titanium Wedding Solitaire Ring, Anniversary & Engagement Black CZ Woman's Ring, Titanium Three Gem Solitaire Shiny Band",OVIEDO,solitaire,ring,gold plated,925,cubic zirconia,N/A,N/A,29.99,5,3,https://m.media-amazon.com/images/I/51gIBlvyqoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D9YD8FSR,N/A / rose gold,233.92
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B07ZH9T64W,"Jewelili Sterling Silver Women??s Ring with 1/6 Cttw Natural White Round Diamonds, Size 7 ?? Dainty Engagement or Promise Ring | With Jewelry Gift Box",Jewelili,engagement,ring,silver,925,cubic zirconia,round,1/6 ct,29.99,4.8,3,https://m.media-amazon.com/images/I/51OP-9gefFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZH9T64W,N/A / silver,233.92
B0C5QVGNZ1,"Bestyle Simple S925 Sterling Silver Infinity Rings Cubic Zirconia Rings, Nice Cute BFF Friendship Rings, Dainty Eternity Promise Wedding Bands Perfect Every Day Ring, Size 4-12, Words Engavable",Bestyle,wedding band,ring,silver,925,cubic zirconia,N/A,N/A,28.99,4.5,787,https://m.media-amazon.com/images/I/61DxSmMDMfL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5QVGNZ1,925 / silver,226.12
B0BW8WWJ62,IMOLOVE Moissanite Wedding Band Wedding Rings for Women Evil Eye Shaped 925 Sterling Silver Rings with 18K Gold Plated Eternity Stackable Engagement Ring Anniversary Band Size 3-11.5,IMOLOVE,anniversary,ring,18k gold plated,925,moissanite,N/A,N/A,27.99,4.7,318,https://m.media-amazon.com/images/I/61gQUZn9zPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW8WWJ62,18k / 18k gold plated,218.32
B0CN2Y4BFX,"925 Sterling Silver 2-4 Carat Lab Simulation-Diamond Stud Earrings 5A Cubic Zirconia Stud Earrings Hypoallergenic White Gold Plated, Perfect Jewelry Gifts",N/A,sterling silver,ring,gold plated,925,cubic zirconia,N/A,2-4 carat,27.99,4.5,211,https://m.media-amazon.com/images/I/71p8mwWGeHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CN2Y4BFX,925 / white gold plated,218.32
B0FML5NG6Y,SAFIGLE Jewelry Box with Lock Diamond Storage Case for Capacity Crystal Organizer Chest for Rings Necklaces Earrings Treasure Chest Design Gift,SAFIGLE,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,27.92,,,https://m.media-amazon.com/images/I/61nhjhnKYrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FML5NG6Y,N/A / N/A,217.78
B0FMKSP37R,Crystal Jewelry Storage Box with Lock Diamond Treasure Chest for Spacious Organizer for Rings Necklaces Earrings Multifunctional Safe Display Case for Home and Office,Crystal,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,27.89,,,https://m.media-amazon.com/images/I/61HpTqnaHsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKSP37R,N/A / N/A,217.54
B0FMKTGKRJ,Crystal Jewelry Organizer Box with Lock Compact Sundries Storage for Diamond Jewelry Holder for Earrings Rings and Bracelets,Crystal,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,27.89,,,https://m.media-amazon.com/images/I/618hed1BtSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKTGKRJ,N/A / N/A,217.54
,10k White Gold 4-Prong Petite Twisted Vine Simulated 1.0 CT Diamond or Genuine Moissanite Engagement Ring Promise Bridal Ring,N/A,4-prong,ring,white gold,10k,cubic zirconia,N/A,1.0 ct,304.99,4.6,300,https://m.media-amazon.com/images/I/61r2Ryz-tfL._AC_UL320_.jpg,https://www.amazon.com/dp/,10k / white gold,2378.92
B0FMKS993D,Jewelry Box with Lock Elegant Diamond Storage Container for Rings Necklaces Earrings Portable Treasure Chest for Home and Travel,Jewelry,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,27.89,,,https://m.media-amazon.com/images/I/61xEiKMswcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKS993D,N/A / N/A,217.54
B0FML3Z3N7,Jewelry Organizer Box with Lock Crystal Diamond Storage Case for Earrings Bracelets Necklaces and Rings Childrens Treasure Chest Teens,Jewelry,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,27.84,,,https://m.media-amazon.com/images/I/611E-yIoiwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FML3Z3N7,N/A / N/A,217.15
B0FMKPRBV6,Diamond Jewelry Storage Box with Lock for Crystal Organizer Container for Earrings Necklaces Rings Bracelets Travel Friendly Treasure Box Gift,Diamond,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,27.83,,,https://m.media-amazon.com/images/I/61f6KEMGrzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKPRBV6,N/A / N/A,217.07
B07QCX9V5S,LEMON GRASS 1 Ct Halo Solitaire Cubic Zirconia Promise Engagement Ring 925 Sterling Silver Ring Sizes 3.5-9.5,LEMON,solitaire,ring,silver,925,cubic zirconia,N/A,1 ct,26.99,4.3,1830,https://m.media-amazon.com/images/I/61IdhF+Jj6L._AC_UL320_.jpg,https://www.amazon.com/dp/B07QCX9V5S,925 / silver,210.52
B07QCX9V5S,LEMON GRASS 1 Ct Halo Solitaire Cubic Zirconia Promise Engagement Ring 925 Sterling Silver Ring Sizes 3.5-9.5,LEMON,solitaire,ring,silver,925,cubic zirconia,N/A,1 ct,26.99,4.3,1830,https://m.media-amazon.com/images/I/61IdhF+Jj6L._AC_UL320_.jpg,https://www.amazon.com/dp/B07QCX9V5S,925 / silver,210.52
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0D2H6GJ71,"Silvora 925 Sterling Silver Adjustable Ring Wrap Birthstones Open Rings for Women Ring with 2 Pear Shaped Gemstone, Birthstone Ring for Mother",Silvora,adjustable,ring,silver,925,birthstone,pear,N/A,25.99,4.6,106,https://m.media-amazon.com/images/I/613gg7n7EPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D2H6GJ71,925 / silver,202.72
B01LMXKMQU,Jewelry Elegant 4ct Round Cushion Cut Solitaire Halo Simulated Diamond Wedding Engagement Ring,Jewelry,solitaire,ring,N/A,N/A,simulated diamond,round,4ct,25.88,4.3,932,https://m.media-amazon.com/images/I/61-Qm-a+IyL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LMXKMQU,N/A / N/A,201.86
B09QC3YLQ8,Full Diamond Giant 6 Carat Square Diamond Ring CZ Promise Engagement Wedding Ring for Women (US Code 6-10),Full,engagement,ring,N/A,N/A,cubic zirconia,N/A,6 carat,25.13,4.6,4,https://m.media-amazon.com/images/I/61rUQTTeWhL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QC3YLQ8,N/A / N/A,196.01
B0C1N8FRCB,"Moissanite Ring, 0.5/1/1.5/2/2.5/3CT Round Brilliant Cut Six Prong Solitaire Gold Plated 925 Sterling Silver Engagement Promise Wedding Rings for Women with Certificate",Moissanite,solitaire,ring,gold plated,925,moissanite,round,2.5/3ct,23.99,4.6,340,https://m.media-amazon.com/images/I/51oL0KnXTyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1N8FRCB,925 / gold plated,187.12
B07JJCJCJV,JewelryPalace Vintage Celtic Knot Princess Cut 1.2ct Cubic Zirconia Solitaire Engagement Rings for Women,JewelryPalace,solitaire,ring,N/A,N/A,cubic zirconia,princess,1.2ct,22.99,4.5,4235,https://m.media-amazon.com/images/I/61N607dvLHL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JJCJCJV,N/A / N/A,179.32
B004JZXR0W,"Amazon Essentials Sterling Silver Diamond Accent Heart Ring, (previously Amazon Collection)",Amazon,heart,ring,silver,N/A,cubic zirconia,heart,N/A,22.43,4.6,1816,https://m.media-amazon.com/images/I/71D5Igl0r6L._AC_UL320_.jpg,https://www.amazon.com/dp/B004JZXR0W,N/A / silver,174.95
B0CQX7BWLJ,LAZLUVU Classic Cubic Zirconia Engagement Rings Square Pink Stone Bridal Set Promise Ring Jewelry Gift For Women Wedding Anniversary,LAZLUVU,anniversary,ring,N/A,N/A,cubic zirconia,N/A,N/A,22.39,4.4,20,https://m.media-amazon.com/images/I/61FSXRonCqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CQX7BWLJ,N/A / N/A,174.64
B01MA2W1BN,"MORGAN & PAIGE Bronze Rhodium, 14k Rose Gold or 18k Yellow Gold Plated Diamond Accent Tennis Bracelets for Women Trendy - Charm Womens Bracelets with Accent S-Link Chain, Gift Jewelry 7.25 inch",MORGAN,accent,N/A,18k gold plated,925,cubic zirconia,N/A,N/A,22.39,4.4,258,https://m.media-amazon.com/images/I/81rZM3CCohL._AC_UL320_.jpg,https://www.amazon.com/dp/B01MA2W1BN,14k / 18k yellow gold plated,174.64
B0107PCWI0,"JewelryPalace Princess Diana Kate Middleton Class Gemstone Birthstone Sapphire Halo Engagement Rings for Women, Anniversary 14K White Yellow Rose Gold Plated 925 Sterling Silver Promise Rings for Her",JewelryPalace,anniversary,ring,gold plated,925,birthstone,princess,N/A,21.99,4.6,5307,https://m.media-amazon.com/images/I/71KJlmJCVyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0107PCWI0,14k / rose gold plated,171.52
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B09PZRF7Z3,EAMTI 3CT 925 Sterling Silver Engagement Rings Oval Cut Solitaire Cubic Zirconia CZ Wedding Promise Rings for Her Wedding Bands for Women Size 3-11,EAMTI,solitaire,ring,silver,925,cubic zirconia,oval,3ct,21.99,4.5,4079,https://m.media-amazon.com/images/I/51DZqZEq10L._AC_UL320_.jpg,https://www.amazon.com/dp/B09PZRF7Z3,925 / silver,171.52
B0107PCWI0,"JewelryPalace Princess Diana Kate Middleton Class Gemstone Birthstone Sapphire Halo Engagement Rings for Women, Anniversary 14K White Yellow Rose Gold Plated 925 Sterling Silver Promise Rings for Her",JewelryPalace,anniversary,ring,14k gold plated,925,birthstone,princess,N/A,21.99,4.6,5307,https://m.media-amazon.com/images/I/71KJlmJCVyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0107PCWI0,14k / rose gold plated,171.52
B0FM3MWQFV,Healifty Pearl Flower Jewelry Box Couch Shaped Trinket Organizer with Ample Storage for Earrings Rings Diamonds Fabric Decorative Keepsake Container for Table Centerpiece and Gift,Healifty,flower,ring,N/A,N/A,cubic zirconia,pear,N/A,21.5,,,https://m.media-amazon.com/images/I/71OP3VfDQTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM3MWQFV,N/A / N/A,167.7
B07VZFTCNV,Wedding decoration 8cm crystal glass big diamond ring romantic proposal wedding props home ornaments party gifts Souvenirs,Wedding,decoration,ring,N/A,N/A,cubic zirconia,N/A,N/A,21,4.5,43,https://m.media-amazon.com/images/I/51pwIJOLZHL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VZFTCNV,N/A / N/A,163.8
B07VZFTCNV,Wedding decoration 8cm crystal glass big diamond ring romantic proposal wedding props home ornaments party gifts Souvenirs,Wedding,decoration,ring,N/A,N/A,cubic zirconia,N/A,N/A,21,4.5,43,https://m.media-amazon.com/images/I/51pwIJOLZHL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VZFTCNV,N/A / N/A,163.8
B0CWCTF99D,925 Sterling Silver Shiny Full Diamond Gemstone Ring 18K Gold Cocktail Ring Cubic Zirconia Promise Ring CZ Diamond Multi Row Rings Eternity Engagement Wedding Party Ring for Women Z.132 (US Code 7),N/A,engagement,ring,18k gold plated,925,cubic zirconia,N/A,N/A,20.88,4,62,https://m.media-amazon.com/images/I/71b9mif7x3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CWCTF99D,18k / gold,162.86
B0CWD329V9,925 Sterling Silver Shiny Full Diamond Gemstone Ring 18K Gold Cocktail Criss Cross Cubic Zirconia Ring CZ Diamond Multi Row Rings Eternity Engagement Wedding Party Ring for Women Z.134 (US Code 7),N/A,engagement,ring,18k gold plated,925,cubic zirconia,N/A,N/A,20.88,3.8,58,https://m.media-amazon.com/images/I/61DSfDhh4HL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CWD329V9,18k / gold,162.86
B011EHY99A,"JewelryPalace 3ct Cushion Cut Halo Engagement Rings for Women, 14K Gold Plated 925 Sterling Silver Cubic Zirconia Love Promise Rings for Her, Anniversary Solitaire CZ Simulated Diamond Ring",JewelryPalace,solitaire,ring,14k gold plated,925,simulated diamond,cushion,3ct,19.99,4.2,2204,https://m.media-amazon.com/images/I/61+TJIBN0PL._AC_UL320_.jpg,https://www.amazon.com/dp/B011EHY99A,14k / 14k gold plated,155.92
B09TF8S6SC,Mameloly 3ct Engagement Rings for Women Oval Cut Bridal Ring Sets Cubic Zirconia Wedding Band Twisting Infinity Pave Set Size 4-12,Mameloly,engagement,ring,N/A,N/A,cubic zirconia,oval,3ct,19.99,4.3,784,https://m.media-amazon.com/images/I/61ZqanuAHxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TF8S6SC,N/A / N/A,155.92
B09H733CDM,Mameloly 1.5ct Engagement Rings for Women Round Bridal Ring Sets Cubic Zirconia Wedding Band Twisting Infinity Pave Set Size 3-12,Mameloly,engagement,ring,N/A,N/A,cubic zirconia,round,1.5ct,19.99,4.2,1492,https://m.media-amazon.com/images/I/61-Tokd9LxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09H733CDM,N/A / N/A,155.92
B09WR9KZF9,Mameloly 2ct Wedding Band for Women Princess Cut Bridal Ring Sets Cubic Zirconia Promise Engagement Rings Twisting Infinity Pave Set Size 4-12,Mameloly,engagement,ring,N/A,N/A,cubic zirconia,princess,2ct,19.99,4.2,939,https://m.media-amazon.com/images/I/611t+0k+FxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WR9KZF9,N/A / N/A,155.92
B0F9VGJG3W,Natural Herkimer Diamond Healing Crystals Earings Ring Necklace Pendant Gift Gemstone Jewelry for Women,Natural,natural,ring,N/A,N/A,cubic zirconia,N/A,N/A,19.99,4.2,3,https://m.media-amazon.com/images/I/61RnG9Ou+0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0F9VGJG3W,N/A / N/A,155.92
B0F6N74N91,"Knitted Christmas Tree Collar: Cream White Crossed Diamond Cable Knit Full-Cover Crochet Tree Ring, Rustic Thick Christmas Tree Base Cover for Artificial Trees Xmas Farmhouse Holiday Home Decor Gifts",Knitted,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,19.99,,,https://m.media-amazon.com/images/I/81RSU0X6fAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F6N74N91,N/A / N/A,155.92
